127,2020-04-05,Delhi,18,7,503
128,2020-04-05,Goa,0,0,7
129,2020-04-05,Gujarat,18,11,122
130,2020-04-05,Haryana,25,1,59
131,2020-04-05,Himachal Pradesh,1,1,6
132,2020-04-05,Jammu and Kashmir,4,2,106
133,2020-04-05,Jharkhand,0,0,3
134,2020-04-05,Karnataka,12,4,144
135,2020-04-05,Kerala,49,2,306
136,2020-04-05,Ladakh,10,0,14
137,2020-04-05,Madhya Pradesh,0,9,165
138,2020-04-05,Maharashtra,42,24,490
139,2020-04-05,Manipur,0,0,2
140,2020-04-05,Mizoram,0,0,1
141,2020-04-05,Odisha,0,0,20
142,2020-04-05,Puducherry,1,0,5
143,2020-04-05,Punjab,1,5,57
144,2020-04-05,Rajasthan,21,0,200
145,2020-04-05,Tamil Nadu,6,3,485
146,2020-04-05,Telangana,32,7,269
147,2020-04-05,Uttarakhand,2,0,22
148,2020-04-05,Uttar Pradesh,19,2,227
149,2020-04-05,West Bengal,10,3,80
150,2020-04-06,Andhra Pradesh,1,3,226
151,2020-04-06,Andaman and Nicobar Islands,0,0,10
152,2020-04-06,Arunachal Pradesh,0,0,1
153,2020-04-06,Assam,0,0,26
154,2020-04-06,Bihar,0,1,32
155,2020-04-06,Chandigarh,0,0,18
156,2020-04-06,Chhattisgarh,8,0,10
157,2020-04-06,Delhi,19,7,523
158,2020-04-06,Goa,0,0,7
159,2020-04-06,Gujarat,22,12,144
160,2020-04-06,Haryana,25,1,84
161,2020-04-06,Himachal Pradesh,2,1,13
162,2020-04-06,Jammu and Kashmir,4,2,109
163,2020-04-06,Jharkhand,0,0,4
164,2020-04-06,Karnataka,12,4,151
165,2020-04-06,Kerala,55,2,314
166,2020-04-06,Ladakh,10,0,14
167,2020-04-06,Madhya Pradesh,0,9,165
168,2020-04-06,Maharashtra,56,45,748
169,2020-04-06,Manipur,0,0,2
170,2020-04-06,Mizoram,0,0,1
171,2020-04-06,Odisha,2,0,21
172,2020-04-06,Puducherry,1,0,5
